Frame,Ball,x,y
91,1,0.633,0.236
92,1,0.635,0.261
93,1,0.638,0.294
94,1,0.643,0.324
95,1,0.645,0.367
96,1,0.649,0.408
97,1,0.653,0.451
98,1,0.657,0.497
99,1,0.662,0.55
100,1,0.666,0.607
101,1,0.67,0.665
102,1,0.673,0.713
103,1,0.676,0.714
104,1,0.682,0.725
105,1,0.684,0.733
106,1,0.689,0.744
107,1,0.693,0.761
108,1,0.698,0.782
109,1,0.702,0.806
110,1,0.705,0.828
111,1,0.712,0.857
112,1,0.716,0.886
113,1,0.721,0.921
114,1,0.727,0.964
115,1,0.716,0.946
116,1,0.691,0.871
117,1,0.667,0.803
118,1,0.649,0.747
119,1,0.629,0.692
120,1,0.612,0.647
121,1,0.596,0.607
122,1,0.58,0.565
123,1,0.564,0.532
124,1,0.551,0.501
125,1,0.537,0.471
126,1,0.527,0.449
127,1,0.513,0.425
128,1,0.5,0.399
129,1,0.491,0.383
130,1,0.48,0.371
131,1,0.47,0.357
132,1,0.462,0.344
133,1,0.453,0.336
134,1,0.443,0.328
135,1,0.434,0.319
136,1,0.425,0.311
137,1,0.419,0.308
138,1,0.409,0.306
139,1,0.402,0.304
140,1,0.397,0.301
141,1,0.389,0.301
142,1,0.382,0.303
143,1,0.377,0.303
144,1,0.37,0.306
145,1,0.362,0.311
146,1,0.359,0.301
147,1,0.355,0.287
148,1,0.35,0.269
149,1,0.345,0.256
150,1,0.339,0.243
151,1,0.335,0.231
152,1,0.332,0.224
153,1,0.329,0.217
154,1,0.324,0.208
155,1,0.32,0.206
156,1,0.316,0.201
157,1,0.312,0.197
158,1,0.308,0.196
159,1,0.306,0.193
160,1,0.302,0.197
161,1,0.298,0.199
162,1,0.307,0.201
163,1,0.321,0.208
164,1,0.334,0.215
165,1,0.352,0.228
166,1,0.365,0.24
167,1,0.381,0.256
168,1,0.398,0.272
169,1,0.413,0.289
170,1,0.429,0.308
171,1,0.445,0.335
172,1,0.465,0.357
173,1,0.482,0.382
174,1,0.498,0.411
175,1,0.518,0.447
176,1,0.537,0.483
177,1,0.558,0.518
178,1,0.573,0.553
179,1,0.59,0.571
180,1,0.604,0.575
181,1,0.62,0.579
182,1,0.635,0.586
183,1,0.648,0.596
184,1,0.663,0.604
185,1,0.679,0.618
186,1,0.695,0.636
187,1,0.71,0.657
188,1,0.724,0.672
189,1,0.739,0.692
190,1,0.755,0.722
191,1,0.772,0.746
192,1,0.788,0.775
193,1,0.778,0.736
194,1,0.758,0.678
195,1,0.735,0.611
196,1,0.712,0.554
197,1,0.691,0.497
198,1,0.672,0.451
199,1,0.652,0.408
200,1,0.636,0.374
201,1,0.62,0.34
202,1,0.604,0.318
203,1,0.588,0.29
204,1,0.575,0.265
205,1,0.559,0.253
206,1,0.548,0.239
207,1,0.534,0.226
208,1,0.525,0.215
209,1,0.512,0.207
210,1,0.501,0.2
211,1,0.489,0.197
212,1,0.479,0.192
213,1,0.47,0.192
214,1,0.462,0.194
215,1,0.453,0.193
216,1,0.443,0.196
217,1,0.435,0.201
218,1,0.424,0.208
219,1,0.417,0.214
220,1,0.411,0.194
221,1,0.408,0.181
222,1,0.403,0.161
223,1,0.398,0.146
224,1,0.394,0.131
225,1,0.39,0.117
226,1,0.385,0.108
227,1,0.381,0.096
228,1,0.379,0.093
229,1,0.388,0.099
230,1,0.395,0.107
231,1,0.405,0.117
232,1,0.415,0.126
233,1,0.423,0.132
234,2,0.0,0.0
235,1,0.441,0.158
236,1,0.449,0.174
237,2,0.0,0.0
238,1,0.467,0.199
239,1,0.476,0.214
240,1,0.485,0.232
241,1,0.493,0.249
242,1,0.502,0.268
243,1,0.512,0.289
244,1,0.521,0.308
245,1,0.53,0.331
246,1,0.54,0.358
247,1,0.551,0.385
248,1,0.558,0.414
249,1,0.567,0.436
250,1,0.579,0.471
251,1,0.588,0.499
252,1,0.598,0.535
253,1,0.609,0.569
254,1,0.616,0.593
255,1,0.623,0.593
256,1,0.629,0.596
257,1,0.635,0.599
258,1,0.641,0.603
259,1,0.647,0.611
260,1,0.654,0.618
261,1,0.66,0.629
262,1,0.666,0.646
263,1,0.673,0.658
264,1,0.68,0.676
265,1,0.676,0.665
266,3,0.0,0.0
267,1,0.627,0.536
268,1,0.606,0.487
269,1,0.585,0.442
270,1,0.565,0.403
271,1,0.548,0.367
272,1,0.533,0.34
273,1,0.517,0.311
274,1,0.502,0.296
275,1,0.488,0.281
276,1,0.473,0.261
277,1,0.465,0.256
278,1,0.454,0.244
279,1,0.445,0.242
280,1,0.435,0.237
281,1,0.424,0.232
282,1,0.416,0.232
283,1,0.408,0.232
284,1,0.4,0.236
285,1,0.395,0.219
286,1,0.389,0.2
287,2,0.0,0.0
288,1,0.379,0.165
289,1,0.373,0.151
290,1,0.37,0.136
291,1,0.363,0.126
292,1,0.359,0.115
293,1,0.355,0.104
294,1,0.352,0.1
295,1,0.346,0.094
296,1,0.343,0.092
297,1,0.355,0.094
298,1,0.367,0.099
299,1,0.377,0.107
300,1,0.391,0.114
301,1,0.401,0.126
302,1,0.41,0.139
303,1,0.425,0.153
304,1,0.438,0.168
305,1,0.452,0.189
306,1,0.463,0.207
307,1,0.477,0.231
308,1,0.489,0.253
309,1,0.501,0.278
310,1,0.516,0.312
311,1,0.529,0.344
312,1,0.543,0.374
313,1,0.558,0.415
314,1,0.573,0.451
315,1,0.588,0.492
316,1,0.604,0.536
317,1,0.612,0.554
318,1,0.625,0.549
319,1,0.635,0.547
320,1,0.645,0.544
321,1,0.656,0.546
322,1,0.666,0.546
323,1,0.675,0.553
324,1,0.688,0.558
325,1,0.699,0.565
326,1,0.708,0.575
327,1,0.719,0.583
328,2,0.0,0.0
329,1,0.743,0.619
330,1,0.753,0.639
331,1,0.765,0.661
332,1,0.776,0.682
333,1,0.73,0.619
334,1,0.701,0.578
335,1,0.67,0.536
336,1,0.639,0.503
337,1,0.613,0.471
338,1,0.588,0.447
339,1,0.562,0.425
340,1,0.538,0.406
341,1,0.52,0.392
342,1,0.499,0.381
343,1,0.482,0.372
344,1,0.464,0.368
345,1,0.45,0.365
346,1,0.434,0.361
347,1,0.42,0.36
348,1,0.417,0.358
349,1,0.413,0.358
350,1,0.409,0.361
351,1,0.406,0.365
352,1,0.402,0.369
353,1,0.398,0.374
354,1,0.395,0.381
355,1,0.391,0.39
356,1,0.388,0.4
357,1,0.385,0.414
358,1,0.383,0.406
359,1,0.381,0.403
360,1,0.38,0.399
