Frame,Ball,x,y
157,1,0.526,0.336
158,1,0.53,0.321
159,2,0.0,0.0
160,1,0.545,0.301
161,1,0.549,0.294
162,1,0.555,0.293
163,1,0.559,0.29
164,1,0.565,0.29
165,1,0.568,0.289
166,1,0.574,0.292
167,1,0.578,0.294
168,1,0.581,0.289
169,1,0.584,0.268
170,1,0.586,0.251
171,2,0.0,0.0
172,1,0.591,0.224
173,1,0.591,0.212
174,1,0.594,0.204
175,1,0.598,0.196
176,1,0.599,0.188
177,1,0.601,0.182
178,1,0.603,0.179
179,1,0.605,0.178
180,1,0.603,0.176
181,1,0.597,0.179
182,2,0.0,0.0
183,1,0.572,0.199
184,2,0.0,0.0
185,2,0.0,0.0
186,1,0.545,0.228
187,2,0.0,0.0
188,1,0.527,0.256
189,1,0.518,0.274
190,1,0.509,0.292
191,2,0.0,0.0
192,1,0.491,0.338
193,1,0.483,0.361
194,2,0.0,0.0
195,1,0.46,0.425
196,1,0.449,0.454
197,1,0.438,0.494
198,1,0.427,0.531
199,1,0.413,0.579
200,1,0.403,0.621
201,3,0.0,0.0
202,3,0.0,0.0
203,3,0.0,0.0
204,1,0.362,0.683
205,1,0.35,0.692
206,3,0.0,0.0
207,2,0.0,0.0
208,2,0.0,0.0
209,1,0.422,0.49
210,1,0.438,0.454
211,1,0.453,0.425
212,2,0.0,0.0
213,1,0.478,0.372
214,1,0.488,0.353
215,2,0.0,0.0
216,1,0.509,0.324
217,1,0.517,0.318
218,1,0.524,0.307
219,1,0.533,0.301
220,1,0.541,0.297
221,1,0.546,0.292
222,1,0.553,0.289
223,1,0.558,0.294
224,1,0.564,0.292
225,1,0.57,0.294
226,1,0.575,0.285
227,1,0.579,0.269
228,1,0.584,0.256
229,2,0.0,0.0
230,1,0.588,0.232
231,1,0.591,0.222
232,1,0.596,0.214
233,1,0.597,0.207
234,1,0.602,0.2
235,1,0.605,0.196
236,1,0.608,0.193
237,2,0.0,0.0
238,1,0.597,0.194
239,2,0.0,0.0
240,2,0.0,0.0
241,2,0.0,0.0
242,1,0.558,0.219
243,1,0.548,0.232
244,2,0.0,0.0
245,1,0.527,0.261
246,1,0.518,0.274
247,1,0.507,0.292
248,1,0.494,0.314
249,1,0.484,0.339
250,1,0.473,0.362
251,2,0.0,0.0
252,1,0.448,0.419
253,1,0.436,0.454
254,1,0.423,0.492
255,1,0.411,0.529
256,2,0.0,0.0
257,2,0.0,0.0
258,2,0.0,0.0
259,2,0.0,0.0
260,2,0.0,0.0
261,1,0.345,0.562
262,1,0.335,0.572
263,1,0.322,0.582
264,1,0.311,0.594
265,1,0.295,0.613
266,3,0.0,0.0
267,1,0.27,0.644
268,3,0.0,0.0
269,2,0.0,0.0
270,1,0.339,0.51
271,1,0.367,0.463
272,1,0.391,0.425
273,1,0.427,0.361
274,2,0.0,0.0
275,1,0.461,0.321
276,2,0.0,0.0
277,1,0.486,0.292
278,1,0.498,0.281
279,1,0.507,0.274
280,1,0.517,0.268
281,1,0.526,0.264
282,1,0.534,0.261
283,1,0.541,0.261
284,1,0.548,0.264
285,1,0.554,0.264
286,1,0.562,0.264
287,1,0.564,0.264
288,2,0.0,0.0
289,2,0.0,0.0
290,2,0.0,0.0
291,1,0.58,0.204
292,1,0.584,0.192
293,1,0.588,0.182
294,1,0.588,0.175
295,1,0.585,0.179
296,1,0.584,0.183
297,1,0.581,0.189
298,1,0.58,0.196
299,2,0.0,0.0
300,2,0.0,0.0
301,1,0.571,0.229
302,2,0.0,0.0
303,1,0.566,0.261
304,1,0.565,0.274
305,1,0.562,0.293
306,1,0.56,0.317
307,2,0.0,0.0
308,1,0.556,0.367
309,2,0.0,0.0
310,1,0.552,0.425
311,1,0.552,0.454
312,1,0.548,0.489
313,1,0.548,0.517
314,1,0.545,0.514
315,1,0.543,0.514
316,1,0.541,0.514
317,1,0.539,0.515
318,1,0.537,0.522
319,1,0.535,0.529
320,1,0.534,0.535
321,1,0.53,0.543
322,2,0.0,0.0
323,1,0.526,0.571
324,1,0.525,0.586
325,1,0.52,0.608
326,1,0.519,0.629
327,1,0.518,0.651
328,1,0.515,0.667
329,1,0.534,0.585
330,1,0.546,0.522
331,1,0.557,0.474
332,1,0.567,0.438
333,1,0.578,0.397
334,1,0.586,0.374
335,1,0.591,0.354
336,2,0.0,0.0
337,1,0.603,0.321
338,2,0.0,0.0
339,2,0.0,0.0
340,1,0.617,0.301
341,1,0.62,0.293
342,1,0.624,0.293
343,1,0.627,0.293
344,1,0.63,0.285
345,1,0.63,0.264
346,2,0.0,0.0
347,2,0.0,0.0
348,1,0.636,0.225
349,1,0.638,0.207
350,1,0.638,0.199
351,1,0.64,0.192
352,1,0.641,0.188
353,1,0.642,0.182
354,1,0.642,0.179
355,1,0.644,0.178
356,1,0.645,0.178
357,1,0.645,0.176
358,1,0.646,0.178
359,1,0.646,0.156
360,1,0.648,0.126
361,1,0.648,0.096
362,2,0.0,0.0
363,1,0.651,0.024
364,1,0.652,0.003
365,0,0.0,0.0
366,0,0.0,0.0
367,0,0.0,0.0
368,0,0.0,0.0
369,0,0.0,0.0
370,0,0.0,0.0
371,0,0.0,0.0
372,0,0.0,0.0
373,0,0.0,0.0
374,0,0.0,0.0
375,0,0.0,0.0
376,0,0.0,0.0
377,0,0.0,0.0
378,0,0.0,0.0
379,0,0.0,0.0
380,0,0.0,0.0
381,0,0.0,0.0
382,0,0.0,0.0
383,0,0.0,0.0
384,0,0.0,0.0
385,0,0.0,0.0
386,0,0.0,0.0
387,0,0.0,0.0
388,0,0.0,0.0
389,0,0.0,0.0
390,0,0.0,0.0
391,0,0.0,0.0
392,0,0.0,0.0
393,0,0.0,0.0
394,0,0.0,0.0
395,0,0.0,0.0
396,0,0.0,0.0
397,0,0.0,0.0
398,0,0.0,0.0
399,0,0.0,0.0
400,0,0.0,0.0
401,0,0.0,0.0
402,0,0.0,0.0
403,0,0.0,0.0
404,0,0.0,0.0
405,0,0.0,0.0
406,0,0.0,0.0
407,0,0.0,0.0
408,0,0.0,0.0
409,0,0.0,0.0
410,0,0.0,0.0
411,0,0.0,0.0
412,0,0.0,0.0
413,0,0.0,0.0
414,0,0.0,0.0
415,1,0.681,0.029
416,1,0.682,0.064
417,2,0.0,0.0
418,1,0.683,0.135
419,1,0.683,0.172
420,1,0.682,0.214
421,2,0.0,0.0
422,1,0.683,0.292
423,1,0.674,0.306
424,1,0.66,0.294
425,1,0.647,0.289
426,2,0.0,0.0
427,1,0.63,0.281
428,1,0.623,0.278
429,1,0.617,0.281
430,1,0.609,0.278
431,1,0.604,0.278
432,1,0.599,0.249
433,1,0.596,0.226
434,1,0.592,0.204
435,1,0.59,0.19
436,1,0.588,0.174
437,1,0.582,0.161
438,2,0.0,0.0
439,1,0.576,0.14
440,2,0.0,0.0
441,2,0.0,0.0
442,1,0.568,0.125
443,2,0.0,0.0
444,2,0.0,0.0
445,2,0.0,0.0
446,2,0.0,0.0
447,2,0.0,0.0
448,2,0.0,0.0
449,1,0.559,0.126
450,2,0.0,0.0
451,2,0.0,0.0
