Frame,Ball,x,y
233,1,0.659,0.178
234,1,0.645,0.163
235,1,0.634,0.15
236,1,0.625,0.142
237,1,0.616,0.139
238,1,0.608,0.135
239,1,0.602,0.136
240,2,0.0,0.0
241,1,0.59,0.139
242,1,0.585,0.143
243,1,0.58,0.147
244,1,0.576,0.151
245,1,0.572,0.158
246,1,0.568,0.165
247,1,0.565,0.172
248,1,0.562,0.182
249,1,0.559,0.189
250,1,0.557,0.193
251,1,0.555,0.21
252,1,0.552,0.206
253,1,0.548,0.19
254,1,0.549,0.182
255,1,0.548,0.168
256,1,0.545,0.161
257,1,0.545,0.156
258,1,0.545,0.149
259,1,0.543,0.135
260,1,0.542,0.135
261,1,0.538,0.131
262,1,0.538,0.125
263,1,0.537,0.121
264,1,0.535,0.117
265,1,0.534,0.118
266,1,0.533,0.113
267,1,0.533,0.114
268,1,0.529,0.115
269,1,0.528,0.117
270,1,0.526,0.118
271,1,0.524,0.125
272,1,0.522,0.132
273,1,0.52,0.14
274,1,0.518,0.149
275,1,0.515,0.16
276,1,0.512,0.174
277,1,0.51,0.189
278,1,0.507,0.208
279,1,0.504,0.228
280,1,0.502,0.253
281,1,0.498,0.281
282,1,0.494,0.312
283,1,0.49,0.343
284,1,0.486,0.385
285,1,0.483,0.406
286,1,0.479,0.385
287,1,0.476,0.374
288,1,0.473,0.365
289,1,0.47,0.357
290,1,0.466,0.346
291,1,0.461,0.34
292,1,0.457,0.34
293,1,0.455,0.336
294,1,0.449,0.338
295,1,0.445,0.343
296,1,0.441,0.351
297,1,0.435,0.36
298,1,0.43,0.375
299,1,0.424,0.39
300,1,0.419,0.415
301,1,0.412,0.439
302,1,0.422,0.4
303,1,0.44,0.336
304,1,0.455,0.287
305,1,0.466,0.258
306,1,0.475,0.232
307,1,0.483,0.214
308,1,0.49,0.204
309,1,0.497,0.196
310,1,0.502,0.19
311,1,0.506,0.188
312,1,0.51,0.188
313,1,0.515,0.189
314,1,0.516,0.192
315,1,0.52,0.196
316,1,0.52,0.199
317,1,0.526,0.207
318,1,0.527,0.211
319,1,0.531,0.219
320,1,0.534,0.226
321,1,0.535,0.217
322,1,0.534,0.204
323,1,0.535,0.193
324,1,0.536,0.182
325,1,0.536,0.175
326,1,0.537,0.165
327,1,0.537,0.161
328,1,0.537,0.156
329,1,0.538,0.15
330,1,0.539,0.147
331,1,0.538,0.143
332,1,0.54,0.146
333,1,0.539,0.142
334,1,0.54,0.143
335,1,0.542,0.144
336,1,0.54,0.142
337,1,0.537,0.135
338,1,0.534,0.135
339,1,0.533,0.132
340,1,0.529,0.133
341,1,0.527,0.132
342,1,0.523,0.132
343,1,0.52,0.135
344,1,0.517,0.14
345,1,0.513,0.15
346,1,0.511,0.151
347,1,0.509,0.158
348,1,0.505,0.168
349,1,0.5,0.179
350,1,0.495,0.194
351,1,0.492,0.21
352,1,0.487,0.229
353,1,0.484,0.253
354,1,0.479,0.278
355,1,0.474,0.306
356,1,0.467,0.338
357,1,0.463,0.372
358,1,0.459,0.362
359,1,0.455,0.353
360,1,0.45,0.343
361,1,0.446,0.338
362,1,0.441,0.335
363,1,0.435,0.331
364,1,0.43,0.331
365,1,0.425,0.329
366,1,0.418,0.335
367,1,0.412,0.342
368,1,0.406,0.35
369,1,0.398,0.365
370,1,0.391,0.381
371,1,0.384,0.397
372,1,0.376,0.422
373,1,0.366,0.451
374,1,0.36,0.482
375,1,0.353,0.503
376,1,0.362,0.421
377,1,0.37,0.361
378,1,0.375,0.318
379,1,0.38,0.287
380,1,0.384,0.264
381,1,0.388,0.246
382,1,0.389,0.233
383,1,0.391,0.225
384,2,0.0,0.0
385,1,0.394,0.217
386,1,0.394,0.217
387,1,0.397,0.219
388,1,0.398,0.222
389,1,0.398,0.225
390,1,0.398,0.229
391,2,0.0,0.0
392,1,0.399,0.24
393,1,0.399,0.226
394,1,0.399,0.212
395,1,0.399,0.204
396,1,0.399,0.193
397,1,0.399,0.183
398,1,0.399,0.178
399,1,0.399,0.171
400,1,0.399,0.167
401,1,0.399,0.164
402,1,0.399,0.163
403,1,0.399,0.16
404,1,0.399,0.16
405,1,0.4,0.161
406,1,0.4,0.161
407,1,0.4,0.164
408,1,0.399,0.167
409,1,0.4,0.164
410,1,0.4,0.153
411,1,0.4,0.143
412,1,0.4,0.136
413,1,0.399,0.126
414,1,0.401,0.119
415,1,0.401,0.113
416,1,0.403,0.104
417,1,0.403,0.097
418,1,0.402,0.092
419,1,0.403,0.087
420,1,0.404,0.081
421,1,0.405,0.076
422,1,0.405,0.071
423,1,0.406,0.068
424,2,0.0,0.0
425,1,0.408,0.062
426,1,0.409,0.061
427,1,0.409,0.061
428,1,0.411,0.061
429,1,0.411,0.061
430,1,0.412,0.062
431,2,0.0,0.0
432,1,0.416,0.067
433,1,0.418,0.072
434,1,0.417,0.076
435,1,0.42,0.082
436,1,0.421,0.092
437,1,0.424,0.097
438,1,0.426,0.108
439,1,0.427,0.118
440,1,0.429,0.129
441,1,0.431,0.143
442,1,0.434,0.157
443,1,0.438,0.174
444,1,0.438,0.188
445,1,0.442,0.208
446,1,0.445,0.225
447,1,0.448,0.246
448,1,0.452,0.272
449,1,0.454,0.296
450,1,0.458,0.322
451,1,0.46,0.328
452,1,0.461,0.314
453,1,0.463,0.301
454,1,0.464,0.287
455,1,0.465,0.278
456,1,0.466,0.265
457,1,0.467,0.258
458,1,0.47,0.251
459,1,0.471,0.243
460,1,0.472,0.24
461,1,0.474,0.233
462,1,0.476,0.232
463,1,0.478,0.232
464,1,0.479,0.233
465,1,0.48,0.233
466,1,0.482,0.237
467,1,0.484,0.24
468,1,0.486,0.246
469,1,0.494,0.239
470,1,0.506,0.231
471,1,0.516,0.224
472,1,0.524,0.221
473,1,0.533,0.219
474,1,0.538,0.219
475,1,0.546,0.221
476,1,0.549,0.222
477,1,0.555,0.226
478,1,0.561,0.231
479,1,0.564,0.226
480,1,0.565,0.214
481,1,0.566,0.204
482,1,0.57,0.192
483,1,0.572,0.182
484,1,0.572,0.175
