Frame,Ball,x,y
122,1,0.683,0.258
123,1,0.684,0.256
124,1,0.685,0.258
125,1,0.689,0.264
126,1,0.689,0.271
127,1,0.691,0.275
128,1,0.692,0.285
129,1,0.694,0.29
130,1,0.696,0.297
131,1,0.688,0.292
132,3,0.0,0.0
133,1,0.655,0.253
134,1,0.64,0.242
135,1,0.626,0.229
136,2,0.0,0.0
137,1,0.598,0.206
138,1,0.583,0.199
139,1,0.571,0.192
140,1,0.556,0.189
141,1,0.545,0.182
142,1,0.531,0.179
143,1,0.52,0.175
144,1,0.508,0.176
145,1,0.499,0.176
146,2,0.0,0.0
147,1,0.476,0.181
148,1,0.465,0.185
149,1,0.455,0.189
150,1,0.445,0.194
151,1,0.436,0.206
152,1,0.427,0.211
153,1,0.419,0.215
154,1,0.409,0.226
155,1,0.401,0.239
156,1,0.391,0.247
157,1,0.384,0.258
158,1,0.38,0.258
159,1,0.375,0.251
160,1,0.372,0.239
161,2,0.0,0.0
162,1,0.361,0.222
163,1,0.36,0.214
164,1,0.355,0.208
165,1,0.355,0.206
166,1,0.35,0.2
167,1,0.345,0.199
168,1,0.341,0.197
169,1,0.337,0.196
170,1,0.335,0.2
171,1,0.331,0.199
172,1,0.328,0.199
173,1,0.324,0.207
174,1,0.323,0.21
175,1,0.32,0.215
176,1,0.317,0.215
177,2,0.0,0.0
178,2,0.0,0.0
179,2,0.0,0.0
180,1,0.311,0.219
181,1,0.309,0.215
182,1,0.309,0.212
183,1,0.308,0.211
184,1,0.307,0.212
185,1,0.307,0.211
186,1,0.306,0.215
187,1,0.305,0.215
188,1,0.305,0.219
189,1,0.303,0.225
190,1,0.302,0.232
191,1,0.302,0.24
192,1,0.302,0.249
193,1,0.301,0.258
194,1,0.299,0.271
195,1,0.298,0.285
196,1,0.298,0.297
197,1,0.297,0.322
198,1,0.297,0.339
199,1,0.295,0.361
200,1,0.295,0.386
201,1,0.291,0.422
202,1,0.292,0.447
203,1,0.29,0.451
204,1,0.29,0.438
205,1,0.287,0.433
206,1,0.284,0.429
207,1,0.283,0.422
208,1,0.28,0.421
209,1,0.277,0.419
210,1,0.275,0.421
211,1,0.275,0.426
212,1,0.271,0.429
213,1,0.271,0.436
214,1,0.268,0.446
215,1,0.268,0.461
216,1,0.266,0.474
217,1,0.264,0.49
218,1,0.263,0.514
219,1,0.262,0.536
220,1,0.261,0.561
221,1,0.259,0.592
222,1,0.255,0.601
223,1,0.255,0.592
224,1,0.253,0.59
225,1,0.252,0.588
226,1,0.249,0.586
227,1,0.248,0.592
228,1,0.245,0.596
229,1,0.245,0.607
230,1,0.241,0.617
231,1,0.24,0.631
232,1,0.238,0.65
