Frame,Ball,x,y
106,1,0.516,0.564
107,1,0.521,0.539
108,1,0.526,0.512
109,1,0.53,0.494
110,1,0.535,0.469
111,2,0.0,0.0
112,1,0.544,0.435
113,1,0.547,0.419
114,1,0.551,0.404
115,1,0.554,0.392
116,1,0.558,0.382
117,1,0.56,0.368
118,1,0.562,0.361
119,1,0.565,0.353
120,1,0.567,0.349
121,1,0.57,0.343
122,2,0.0,0.0
123,2,0.0,0.0
124,1,0.576,0.333
125,1,0.578,0.329
126,1,0.58,0.328
127,1,0.581,0.329
128,1,0.583,0.329
129,1,0.584,0.333
130,1,0.585,0.333
131,2,0.0,0.0
132,2,0.0,0.0
133,1,0.59,0.344
134,2,0.0,0.0
135,1,0.59,0.328
136,1,0.59,0.317
137,1,0.591,0.306
138,1,0.591,0.297
139,1,0.591,0.29
140,1,0.591,0.285
141,1,0.591,0.278
142,1,0.588,0.275
143,1,0.582,0.276
144,1,0.577,0.278
145,1,0.57,0.282
146,1,0.565,0.287
147,1,0.557,0.293
148,2,0.0,0.0
149,1,0.543,0.31
150,1,0.538,0.321
151,1,0.53,0.333
152,1,0.524,0.349
153,1,0.516,0.362
154,1,0.509,0.382
155,1,0.502,0.4
156,1,0.495,0.421
157,1,0.488,0.442
158,1,0.479,0.469
159,1,0.471,0.497
160,1,0.465,0.524
161,1,0.456,0.558
162,1,0.448,0.59
163,1,0.439,0.628
164,1,0.431,0.661
165,1,0.424,0.706
166,1,0.416,0.724
167,1,0.41,0.714
168,1,0.405,0.71
169,1,0.398,0.707
170,1,0.393,0.706
171,1,0.386,0.706
172,1,0.381,0.708
173,1,0.375,0.711
174,1,0.37,0.717
175,1,0.362,0.726
176,2,0.0,0.0
177,1,0.367,0.708
178,1,0.384,0.665
179,1,0.4,0.628
180,1,0.413,0.594
181,1,0.427,0.562
182,1,0.439,0.536
183,1,0.452,0.51
184,1,0.461,0.487
185,1,0.47,0.467
186,1,0.48,0.447
187,1,0.488,0.431
188,2,0.0,0.0
189,1,0.504,0.401
190,1,0.512,0.386
191,1,0.517,0.378
192,1,0.524,0.371
193,1,0.53,0.361
194,1,0.536,0.354
195,1,0.542,0.349
196,1,0.547,0.343
197,2,0.0,0.0
198,1,0.556,0.335
199,1,0.562,0.333
200,1,0.565,0.329
201,1,0.57,0.328
202,1,0.573,0.326
203,1,0.577,0.328
204,2,0.0,0.0
205,1,0.585,0.333
206,2,0.0,0.0
207,2,0.0,0.0
208,1,0.594,0.343
209,1,0.597,0.329
210,1,0.598,0.319
211,1,0.599,0.31
212,1,0.602,0.3
213,1,0.602,0.293
214,1,0.603,0.287
215,1,0.598,0.29
216,2,0.0,0.0
217,2,0.0,0.0
218,1,0.579,0.312
219,1,0.573,0.325
220,2,0.0,0.0
221,1,0.562,0.349
222,1,0.553,0.367
223,1,0.546,0.381
224,1,0.54,0.399
225,2,0.0,0.0
226,1,0.525,0.442
227,2,0.0,0.0
228,1,0.512,0.487
229,2,0.0,0.0
230,2,0.0,0.0
231,1,0.488,0.576
232,1,0.48,0.611
233,1,0.473,0.646
234,1,0.466,0.657
235,1,0.461,0.657
236,1,0.455,0.66
237,1,0.449,0.664
238,1,0.444,0.667
239,1,0.438,0.676
240,1,0.431,0.689
241,1,0.425,0.697
242,1,0.419,0.713
243,1,0.412,0.731
244,1,0.406,0.746
245,1,0.399,0.768
246,2,0.0,0.0
247,1,0.402,0.692
248,1,0.405,0.643
249,1,0.408,0.604
250,1,0.409,0.568
251,1,0.412,0.533
252,2,0.0,0.0
253,2,0.0,0.0
254,1,0.416,0.464
255,1,0.418,0.443
256,1,0.419,0.432
257,2,0.0,0.0
258,1,0.421,0.408
259,1,0.422,0.4
260,1,0.422,0.393
261,1,0.423,0.389
262,1,0.424,0.386
263,1,0.425,0.386
264,1,0.425,0.386
265,1,0.425,0.386
266,1,0.425,0.378
267,1,0.425,0.361
268,2,0.0,0.0
269,1,0.425,0.326
270,1,0.425,0.317
271,1,0.424,0.301
272,1,0.424,0.287
273,1,0.422,0.281
274,1,0.423,0.271
275,1,0.423,0.264
276,1,0.423,0.26
277,1,0.431,0.263
278,1,0.439,0.271
279,2,0.0,0.0
280,1,0.456,0.287
281,1,0.468,0.301
282,1,0.477,0.317
283,1,0.485,0.329
284,2,0.0,0.0
285,1,0.507,0.362
286,1,0.518,0.383
287,1,0.528,0.403
288,1,0.539,0.426
289,2,0.0,0.0
290,1,0.562,0.483
291,1,0.575,0.512
292,1,0.584,0.547
293,1,0.598,0.581
294,1,0.609,0.617
295,1,0.621,0.656
296,1,0.636,0.7
297,1,0.648,0.744
298,1,0.658,0.765
299,1,0.67,0.765
300,1,0.678,0.769
301,1,0.689,0.774
302,1,0.698,0.779
303,1,0.708,0.787
304,1,0.717,0.797
305,1,0.706,0.749
306,1,0.693,0.694
307,1,0.681,0.649
308,1,0.67,0.61
309,1,0.659,0.578
310,1,0.651,0.547
311,2,0.0,0.0
312,1,0.633,0.501
313,1,0.626,0.481
314,1,0.619,0.467
315,1,0.615,0.457
316,1,0.609,0.442
317,1,0.602,0.432
318,1,0.597,0.425
319,1,0.592,0.421
320,2,0.0,0.0
321,2,0.0,0.0
322,2,0.0,0.0
323,2,0.0,0.0
324,2,0.0,0.0
325,1,0.57,0.404
326,1,0.566,0.385
327,1,0.563,0.371
328,1,0.561,0.354
329,2,0.0,0.0
330,1,0.556,0.329
331,1,0.554,0.322
332,1,0.552,0.317
333,1,0.549,0.306
334,1,0.548,0.303
335,1,0.545,0.297
336,1,0.543,0.296
337,1,0.542,0.293
338,1,0.541,0.293
339,1,0.547,0.293
340,1,0.552,0.293
341,1,0.558,0.296
342,1,0.566,0.3
343,1,0.572,0.306
344,1,0.578,0.312
345,1,0.585,0.321
346,1,0.592,0.329
347,1,0.598,0.344
348,1,0.605,0.356
349,1,0.612,0.371
350,1,0.62,0.389
351,1,0.626,0.407
352,1,0.634,0.426
353,2,0.0,0.0
354,2,0.0,0.0
355,1,0.657,0.5
356,1,0.665,0.529
357,1,0.673,0.562
358,1,0.681,0.596
359,1,0.691,0.631
360,1,0.698,0.665
361,1,0.708,0.706
362,1,0.716,0.746
363,1,0.72,0.743
364,1,0.727,0.739
365,2,0.0,0.0
366,1,0.738,0.732
367,1,0.743,0.733
368,1,0.748,0.738
369,1,0.754,0.742
370,1,0.761,0.749
371,1,0.766,0.757
372,1,0.772,0.768
373,1,0.778,0.782
374,1,0.784,0.796
375,1,0.791,0.812
376,1,0.796,0.831
377,1,0.802,0.856
378,1,0.809,0.881
379,1,0.816,0.91
380,1,0.82,0.938
381,1,0.827,0.969
382,1,0.834,0.999
383,0,0.0,0.0
384,0,0.0,0.0
385,0,0.0,0.0
386,0,0.0,0.0
387,0,0.0,0.0
388,0,0.0,0.0
389,0,0.0,0.0
390,0,0.0,0.0
391,0,0.0,0.0
392,0,0.0,0.0
393,0,0.0,0.0
394,0,0.0,0.0
395,0,0.0,0.0
396,0,0.0,0.0
397,0,0.0,0.0
398,0,0.0,0.0
399,0,0.0,0.0
400,0,0.0,0.0
401,0,0.0,0.0
402,0,0.0,0.0
403,0,0.0,0.0
404,0,0.0,0.0
405,0,0.0,0.0
406,0,0.0,0.0
407,0,0.0,0.0
408,0,0.0,0.0
409,0,0.0,0.0
410,0,0.0,0.0
411,0,0.0,0.0
412,0,0.0,0.0
