Frame,Ball,x,y
193,1,0.664,0.365
194,1,0.656,0.353
195,1,0.652,0.343
196,1,0.647,0.335
197,1,0.645,0.328
198,1,0.639,0.322
199,1,0.634,0.321
200,1,0.631,0.319
201,1,0.629,0.321
202,1,0.627,0.321
203,1,0.624,0.325
204,1,0.621,0.328
205,2,0.0,0.0
206,1,0.616,0.285
207,1,0.616,0.275
208,1,0.613,0.256
209,1,0.611,0.243
210,2,0.0,0.0
211,1,0.609,0.225
212,1,0.607,0.217
213,1,0.607,0.208
214,1,0.602,0.207
215,1,0.603,0.197
216,1,0.602,0.196
217,1,0.599,0.193
218,1,0.598,0.181
219,1,0.595,0.171
220,1,0.593,0.164
221,1,0.594,0.153
222,1,0.593,0.139
223,1,0.591,0.132
224,1,0.591,0.125
225,1,0.588,0.114
226,1,0.584,0.104
227,1,0.584,0.103
228,1,0.581,0.094
229,1,0.578,0.086
230,1,0.575,0.081
231,1,0.577,0.079
232,1,0.573,0.075
233,1,0.572,0.072
234,1,0.568,0.069
235,1,0.566,0.068
236,1,0.562,0.067
237,1,0.559,0.068
238,1,0.555,0.069
239,1,0.552,0.072
240,1,0.548,0.069
241,1,0.547,0.078
242,1,0.542,0.079
243,1,0.538,0.09
244,1,0.534,0.097
245,1,0.53,0.1
246,1,0.527,0.111
247,1,0.52,0.119
248,1,0.517,0.131
249,1,0.512,0.143
250,1,0.507,0.157
251,1,0.502,0.174
252,1,0.497,0.189
253,1,0.491,0.206
254,1,0.485,0.229
255,1,0.483,0.243
256,1,0.476,0.264
257,1,0.47,0.289
258,1,0.464,0.312
259,1,0.458,0.335
260,1,0.454,0.358
261,1,0.445,0.386
262,1,0.464,0.406
263,2,0.0,0.0
264,1,0.519,0.432
265,1,0.541,0.447
266,1,0.555,0.453
267,1,0.562,0.465
268,1,0.566,0.467
269,1,0.567,0.467
270,1,0.571,0.467
271,1,0.574,0.465
272,1,0.575,0.468
273,1,0.579,0.478
274,1,0.582,0.482
275,1,0.585,0.482
276,1,0.588,0.481
277,1,0.591,0.479
278,1,0.592,0.478
279,1,0.596,0.479
280,1,0.6,0.479
281,1,0.604,0.486
282,1,0.605,0.489
283,1,0.608,0.486
284,1,0.611,0.485
